EventId,EventTemplate,Occurrences,idf
bb98cc5e,4:00000000 5:0000001c 6:00ea3b20 7:001d0000,1,1.0
afcd0a6b,8:43300000 9:001d8680 10:800d2fd0 11:001db450,1,1.0
72a1554f,12:0fee9b10 13:1eeeeeee 14:00aa3580 15:00000020,1,1.0
78621566,16:00000000 17:00000008 18:fffffff8 19:00aaa200,1,1.0
44b56d38,28:00000010 29:001d6f20 30:00aa3260 31:00aa3580,1,1.0
0a3af93e,lr:00127374 cr:44402842 xer:20000002 ctr:00127110,1,1.0
69c22a06,8:00015630 9:00043892 10:014f9ba1 11:000120bd,1,1.0
9e78d88e,lr:0000bd54 cr:48000044 xer:20000002 ctr:00009c80,1,1.0
300ab0c4,8:00241bc0 9:b1140000 10:fff81b00 11:b1140000,1,1.0
e4d84863,<*> <*> 18:00000000 19:0023ff70,3,0.9847737547534723
81ab53fd,20:00240190 <*> 22:00005c30 23:0fee9770,2,0.9910932175039976
0fdbbf19,24:00000001 25:00000000 26:0fee9780 27:0039a570,1,1.0
f9c06acb,28:00399110 29:00000000 30:001758f8 31:0fee9780,1,1.0
dd18b185,lr:001758f8 cr:24002842 xer:00000002 ctr:0018fc24,1,1.0
f17b5f9a,0:0014d50c 1:0fee9a60 2:1eeeeeee 3:00231c68,1,1.0
38a578fc,8:00000000 9:02000003 10:00000060 11:0000b6ae,1,1.0
45265673,20:00240190 21:01ac5a40 22:00000060 23:00000060,1,1.0
807d6345,24:0000b6ac 25:00000000 26:00231c68 27:4c00010d,1,1.0
321a1d7c,28:4c00010d 29:00398530 30:00000000 31:00398530,1,1.0
a96f4a99,4:003b0000 5:003b0000 <*> <*>,2,0.9910932175039976
481a5438,8:003b7760 9:003b0000 10:ffffffe8 11:01468290,1,1.0
1cc0f1f2,12:014681d0 13:1eeeeeee 14:010744c0 15:01468100,1,1.0
61af3ca9,16:003b7740 17:003b7800 18:000000f3 19:00000010,1,1.0
5d8be2f9,20:00000008 21:00000008 22:00000028 23:ffffff68,2,0.9910932175039976
707c2c7e,24:00000008 25:00000008 <*> <*>,2,0.9910932175039976
b396af1d,28:00000010 29:090d22d0 30:0911d3d0 31:0916b110,1,1.0
7b5cc332,<*> <*> xer:00000002 ctr:0014ac7c,2,0.9910932175039976
e986f5b4,<*> <*> 2:1eeeeeee 3:b1145000,2,0.9910932175039976
4be7c5c8,4:00398800 5:00398820 6:012c44e0 7:012c4580,1,1.0
54ccdc65,8:00000010 9:000000e0 10:00002b20 11:012c19c0,1,1.0
61d67da7,24:00000002 25:0039a64c 26:00000008 27:0039a570,1,1.0
86272f7f,28:0039a65c 29:00425270 30:b1145000 31:003986f0,1,1.0
be452115,lr:0017a538 cr:44002842 xer:00000002 ctr:0017a3dc,1,1.0
d11c79b8,<*> 1:0feea610 2:1eeeeeee <*>,3,0.9847737547534723
95fcdd6a,4:090a5e00 5:09022c00 6:00083200 7:000020c9,1,1.0
7fbc12b8,16:000028c8 17:000007d2 18:00000740 19:0021fa20,1,1.0
b9ee9c80,20:0021fa14 <*> 22:00282c30 <*>,3,0.9847737547534723
3ba2ce18,28:09245580 29:0029b6b0 30:00e9a7a0 31:00e9a730,1,1.0
197b3499,0:00000001 1:0feea2d0 2:1eeeeeee 3:0000025a,1,1.0
7a67c766,4:00000007 5:021bf5b8 6:021b75b8 7:01cbad08,1,1.0
62d4f3d3,8:07243b28 9:021b8508 10:021c0508 11:01cb85b8,1,1.0
9bdbe331,12:074f1b28 13:1eeeeeee 14:00000a63 15:000001f2,1,1.0
57a1ea9b,16:07511b28 17:0750a860 18:074e1b28 19:01caf580,1,1.0
65456973,20:07505548 21:066add90 22:061add88 23:ffff63c8,1,1.0
11c7ac20,24:06fc2ba0 25:03fe032c 26:074dc810 27:07e5c53c,1,1.0
19f64695,28:0756c810 29:0755c810 30:0750c810 31:00a6c9f0,1,1.0
9d9541a3,lr:0011a0a8 cr:44008222 xer:20000002 ctr:00000069,1,1.0
ebd7e5c5,L1 DCACHE summary averages: #ofDirtyLines: <*> out of 1024 #ofDirtyDblWord: <*> out of 4096,3149,0.838279976742529
85aea8d2,No power module U58 found found on link card,6,0.972480770709232
3d0bb149,Temperature Over Limit on link card,972,0.8640860280403655
68402bac,Link PGOOD error latched on link card,349,0.8865460322275891
8fcd393d,0:01d4fa60 1:0fea0530 2:1eeeeeee 3:024fffd0,1,1.0
4629d074,4:0033d880 5:01d4f430 6:0a00c6c0 7:024fffc0,1,1.0
783e5186,8:00340000 9:00270000 10:00146f24 11:00270000,1,1.0
743bbea9,12:0000363b 13:1eeeeeee 14:02500180 15:0033da30,1,1.0
73315981,20:00000040 21:0a00c6c0 22:0a00c6c8 23:0a00c6d0,1,1.0
59465664,24:0fea0580 25:01d4f5b0 26:01d4f770 27:01d4f930,1,1.0
c8621df8,28:01d4fae0 29:09dd6e60 30:09fc7560 31:0a00c6a0,1,1.0
40b0c2f9,lr:0014706c cr:46404422 xer:20000002 ctr:00146f24,1,1.0
a9652cf7,8:00007814 9:05cc8e85 10:00070000 11:ffffca74,1,1.0
bc39b2ba,24:000c8790 25:000c8430 26:00010000 27:00055950,1,1.0
ed087179,28:000c8430 29:000094dc 30:00000020 31:00055954,1,1.0
9f0b0904,4:00000000 5:01bb05d0 6:0a0c8ec0 7:00000018,1,1.0
1114c71e,12:01bb0670 13:1eeeeeee 14:00036103 15:0fee1060,1,1.0
22bfde1b,16:00000078 17:000000ae 18:000000af 19:0fea0700,1,1.0
3661497d,20:0000023e 21:0022536c 22:0a0c8ea0 23:01576640,1,1.0
76dec46a,24:01bb0500 25:00368a80 26:01fd0900 27:0a1438a0,1,1.0
7a432a2f,28:01575fc0 29:0a0c8ea0 30:00000008 31:015766d0,1,1.0
29944c04,4:0fee0700 <*> 6:002a0000 <*>,2,0.9910932175039976
642f53ec,8:0000002c 9:00000030 <*> <*>,2,0.9910932175039976
ea106ea2,12:00247e20 13:1eeeeeee 14:00034a8d 15:0fee0a34,1,1.0
bb8a9fe6,16:0000002a 17:0000002a 18:0000002b 19:0fea0700,1,1.0
f4313eeb,<*> 21:0022536c 22:0fee0700 23:0fea86f8,2,0.9910932175039976
017146b7,24:00002c18 25:000247e2 26:00000eaa 27:000247b4,1,1.0
ac75c183,28:00003aa8 29:0a025dcc 30:0a025dc4 31:0a025dc8,1,1.0
aa630f6d,lr:0013d978 cr:48404822 xer:00000002 ctr:001c0e84,1,1.0
323161a1,Local PGOOD error latched on link card,4,0.9798719986289699
c9fc1024,0:00001570 1:0fea0410 2:1eeeeeee 3:bfd7a9d5,1,1.0
2617ccca,4:3fe00000 5:00000000 6:4337ffff 7:ffffffff,1,1.0
41dbb8f4,8:0025fee0 9:00260000 10:00261520 11:002627d0,1,1.0
a3a3faf9,12:00014b2b 13:1eeeeeee 14:00225188 15:00dc4aa0,1,1.0
6ff97ba3,16:0022533c 17:09b191b8 18:00e93868 19:09139198,1,1.0
cb47db51,20:000007c6 21:000a0c00 22:0000b2ac 23:0915d5ac,1,1.0
fdae0e7e,24:0915d5a8 25:002a0000 26:00000198 27:00000000,1,1.0
ac8392bf,28:0fea04c8 29:00368af0 30:0fea04d0 31:0036a3a0,1,1.0
45e19ef9,lr:0020e208 cr:84404422 xer:00000002 ctr:00143838,1,1.0
c0a3b1ec,12:013e8c20 13:1eeeeeee 14:0001b7dc 15:0fee0840,1,1.0
54a7af97,16:00000010 17:00000046 18:00000047 19:0fea0700,1,1.0
a37bccc2,20:00000208 21:0022536c 22:0a0cb320 23:013e8ac0,1,1.0
260fe063,24:013dc480 25:00368a80 26:013dc7c0 27:0a133fe0,1,1.0
fb7f3d09,<*> <*> 30:00000008 31:003b7710,3,0.9847737547534723
f2879051,<*> <*> xer:20000002 ctr:0014ac7c,3,0.9847737547534723
025adda7,4:00004740 5:09b330e0 6:001470c0 7:000051c4,1,1.0
4ae5784f,16:000059c3 17:000008e8 18:0000089e 19:0021fa20,1,1.0
e410e3d0,28:0912f6d0 29:0029b6b0 30:00eb3e40 31:00eb3dd0,1,1.0
0a661289,4:08df35a0 5:0a24a4c0 6:0a24a4d0 7:0a24a520,1,1.0
e44bd66b,8:00000010 9:afffffff 10:00001e10 11:0a2486b0,1,1.0
7daec159,16:0021e750 17:0021e744 18:0021e738 19:00000000,1,1.0
cffc783c,20:00e00660 21:00dc4aa0 22:40000000 23:0feea0a0,1,1.0
27bdeb16,28:003ba04c 29:0043a8e0 30:b1145000 31:08df3480,1,1.0
2b8b2cff,lr:0019235c cr:44002844 xer:00000002 ctr:001922cc,1,1.0
43c206fb,Ido chip status changed: <*> <*> v=13 <*> status=M <*> <*> <*> <*> PST 2005,598,0.8747426304535728
4440fdd2,BGLMaster has been started: ./BGLMaster --consoleip 127.0.0.1 --consoleport 32035 --configfile bglmaster.init --autorestart y --db2profile /u/bgdb2cli/sqllib/db2profile --dbproperties db.properties,31,0.9390950190138894
825e06cc,"critical input interrupt (unit=0x0b <*> warning for <*> <*> wire, suppressing further interrupts of same type",3546,0.8356725202843903
f0c191b1,<*> tree receiver <*> in re-synch state event(s) (dcr <*> detected over <*> seconds,3148,0.8382869514460353
7a03d1e9,<*> torus receiver <*> input pipe error(s) (dcr <*> detected and corrected over <*> seconds,3512,0.8358841004383071
71fcff11,"<*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",10436,0.8119647105837013
8df7ac9e,total of <*> ddr error(s) detected and corrected over <*> seconds,10415,0.8120089539591986
5ada3a63,<*> <*> <*> error(s) (dcr <*> detected and corrected over <*> seconds,1515,0.8543449151732709
d7623fbd,idoproxy communication failure: socket closed,41,0.9331214977201744
6738b13f,12:00a0cd30 13:1eeeeeee 14:00659978 15:00a0cf40,1,1.0
955dc07d,16:003b7678 17:003b78a0 18:00000102 19:00000010,1,1.0
5fa0288e,28:00000010 29:0bfea6c0 30:0bfea4c0 31:0bfa19c0,1,1.0
c0136ba6,16:0001f403 17:0000000d 18:00000004 19:011171a4,1,1.0
32c73b53,20:000001b2 21:0a5e3800 22:000001b2 23:00000000,1,1.0
42f92dac,lr:0000fb68 cr:84422222 xer:20000002 ctr:000002c2,1,1.0
76c30a22,Machine Check Status Register: <*>,56,0.9264132313948332
1a3df0d1,Machine State Register: <*>,69,0.9219002788451468
14fba024,Core Configuration Register 0: <*>,69,0.9219002788451468
32b8ff1b,DDR failing info register: DDR Fail Info Register: <*>,29,0.9405127256399122
fb225cd2,General Purpose Registers:,69,0.9219002788451468
aa5ff172,r00=0x00003000 r01=0x00088850 r02=0x1eeeeeee <*>,22,0.9463493815157413
b39b6718,r04=0xffff348c r05=0x33300300 r06=0x0002e924 r07=0x00030000,3,0.9847737547534723
3203db50,<*> r09=0x00070000 r10=0x000000e0 r11=0x0008885c,22,0.9463493815157413
98bbef12,<*> r13=0x1eeeeeee r14=0xffffffff r15=0xffffffff,25,0.9436561973315921
4af31ade,r16=0x00000000 <*> r18=0x00000000 <*>,28,0.9412574352117449
c310035b,r20=0x00000000 <*> r22=0x00000000 <*>,27,0.9420282802161768
f0d61503,r24=0x00000000 r25=0xffffc000 <*> <*>,23,0.9454144817644147
1b84c020,r28=0xffffc0c8 <*> <*> r31=0x0008db74,22,0.9463493815157413
92e7abac,Special Purpose Registers:,68,0.9222163537732112
1f8cdce4,<*> <*> xer=0x20000002 ctr=0x00000000,29,0.9405127256399122
c3a462af,msr=0x00003000 <*> esr=0x00000000 <*>,36,0.9359058307011124
96c9e5c8,dbcr0=0x00000000 dbsr=0x00000000 <*>,68,0.9222163537732112
d2d663fb,Floating Point Status and Control Register: <*>,68,0.9222163537732112
1b8d15c1,exception <*>,68,0.9222163537732112
b2b9e5ce,enabled exception summary................0,68,0.9222163537732112
ab24ea9f,invalid operation exception <*>,204,0.8982965978856292
753147fd,overflow exception.......................0,68,0.9222163537732112
2c668237,underflow <*>,68,0.9222163537732112
96242612,divide-by-zero <*>,68,0.9222163537732112
2910eb61,inexact <*>,68,0.9222163537732112
645e3a9c,invalid <*>,408,0.8831239957146203
6f046d5d,fraction <*>,136,0.9071498679836493
50069638,quiet NaN................................0,68,0.9222163537732112
e663de76,minus <*>,136,0.9071498679836493
edac2a3c,minus normalized <*>,68,0.9222163537732112
77ee3cfb,minus denormalized number................0,68,0.9222163537732112
5995c4af,plus <*>,136,0.9071498679836493
f0ab862c,plus denormalized number.................0,68,0.9222163537732112
5e5d997e,plus normalized <*>,68,0.9222163537732112
3184d13e,reserved.................................0,68,0.9222163537732112
5744e4cd,invalid operation exception (int cnvt)...0,68,0.9222163537732112
f4079b03,enable invalid operation exceptions......0,68,0.9222163537732112
c2ecc8a6,enable overflow exceptions...............0,68,0.9222163537732112
c3400b40,enable underflow exceptions..............0,68,0.9222163537732112
1aba9cdc,enable divide-by-zero exceptions.........0,68,0.9222163537732112
effc5357,enable inexact exceptions................0,68,0.9222163537732112
17eaaf72,enable non-IEEE mode.....................0,68,0.9222163537732112
70d0dfcf,round nearest............................0,68,0.9222163537732112
33f20330,round toward <*>,204,0.8982965978856292
4f30947a,Floating Point Registers:,68,0.9222163537732112
45fc75d7,<*> ffffffff ffffffff ffffffff,835,0.8674196144053444
0d156fe3,"ciod: Received signal <*> <*> errno=0, <*>",39457,0.782751472809352
78d9ac35,PrepareForService shutting down <*> <*> <*> <*> <*> <*> as part of Service Action <*>,715,0.870823340349014
5d90c7dc,Power Good signal deactivated: <*> A service action may be required.,94,0.9151920125198056
71961023,<*> torus <*> <*> <*> error(s) (dcr <*> detected and corrected over <*> seconds,1049,0.8624130044850591
ad69fd32,ciod: Error reading message prefix on CioStream socket to <*> <*> <*> <*> <*>,28802,0.7896656917085252
89a0456f,EndServiceAction is restarting the <*> cards in Midplane <*> as part of Service Action <*>,51,0.9284299520850645
96e5e469,Target=ido://FF:F2:9F:16:D5:01:00:0D:60:E9:2A:FE/JTAG/0 Message=Invalid JtagId = ffffffff Run environmental monitor to diagnose possible hardware failure.,2,0.9910932175039976
ea0732ec,0:0000000c 1:0fe9fa20 2:1eeeeeee 3:000000c0,1,1.0
43c75581,12:0fe9fa40 13:1eeeeeee 14:094231c0 15:800000c0,1,1.0
0cbc8bc9,16:000070fc 17:00000007 18:00000006 19:00000005,1,1.0
83aaf742,20:0962a620 21:ffffffff 22:08662220 23:3800000c,1,1.0
7af867c1,24:8962a6e0 25:0fee15f4 26:000002d0 27:00545a20,1,1.0
34450b06,28:0fee06f4 29:00000033 30:0fea07f0 31:000c65b0,1,1.0
5ac643b5,lr:0013d978 cr:44404824 xer:20000002 ctr:00000008,1,1.0
10892e42,0:0000002f 1:00085fd0 2:1eeeeeee 3:ffffffff,1,1.0
6e11255e,8:00089414 9:0001c9a0 10:00090000 11:0001cae0,1,1.0
e581e336,12:00fd1f80 13:00000000 14:0003a045 15:0fee0ac0,1,1.0
4b94ed11,24:00002d38 25:00000008 26:000865b0 27:00089cd0,1,1.0
fa8e8a52,28:00553df0 29:002a0000 30:00080000 31:000865b0,1,1.0
dbe9e547,"com.ibm.bgldevices.BulkPowerModule with VPD of com.ibm.bgldevices.BulkPowerModule$VpdReply: IBM Part Number: 53P5763, Vendor: Cherokee International, Vendor Serial Number: 4274124, Assembly Revision: ",4,0.9798719986289699
4c48a0b5,monitor caught java.lang.IllegalStateException: while executing CONTROL Operation caught java.io.EOFException and is stopping,1,1.0
0add6a8d,monitor caught java.lang.IllegalStateException: while executing <*> Operation caught java.net.SocketException: Broken pipe and is stopping,190,0.8998504555727469
0e15108f,While reading FanModule caught java.lang.IllegalStateException: while executing I2C Operation caught java.net.SocketException: Broken pipe,8,0.9669601897614675
448783a6,Hardware monitor caught java.lang.IllegalStateException: while executing I2C Operation caught java.net.SocketException: Broken pipe and is stopping,4,0.9798719986289699
3bd60ac4,While setting fan speed caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,8,0.9669601897614675
6ad579db,While reading FanModule caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,8,0.9669601897614675
7eceb839,While setting fan speed caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,8,0.9669601897614675
06016ff1,While reading FanModule caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,8,0.9669601897614675
1351108b,While setting fan speed caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,7,0.9695475095069448
3c2474aa,While reading FanModule caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,7,0.9695475095069448
dbf8e212,While setting fan speed caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,5,0.97586697225747
6894da54,While reading FanModule caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,5,0.97586697225747
ab8e8484,While setting fan speed caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,3,0.9847737547534723
6fecc16a,While reading FanModule caught java.lang.IllegalStateException: while executing I2C Operation caught java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.lang.IllegalStateException: client not in a usable state because java.net.SocketException: Broken pipe,3,0.9847737547534723
383c6cb8,Hardware monitor caught java.net.SocketException: Broken pipe and is stopping,77,0.9195231695890621
058871d3,"ciod: Error loading -mode VN: invalid or missing program image, No such file or directory",1024,0.8629423512680716
0c1ad4eb,12:01bb81c8 13:1eeeeeee 14:0000fff3 15:0fee1024,1,1.0
8b73c5f6,16:00000075 17:000000c1 18:000000c2 19:0fea0700,1,1.0
6750c145,20:0000012a 21:0022536c 22:0a175ec0 23:01bb80c0,1,1.0
7b3aa028,24:01e73000 25:00368a80 26:01c4dc00 27:0a1ab840,1,1.0
3e2d125d,4:000017e7 5:0afdb950 6:00057980 7:000015e7,1,1.0
5371172f,16:00001de7 17:00000be2 18:000008e6 19:0021fa20,1,1.0
dd6391c7,28:0b8d2510 29:0029b6b0 30:0189a800 31:0189a790,1,1.0
65db449c,12:01f18060 13:1eeeeeee 14:0000cccd 15:0fee091c,1,1.0
b5ecd23d,16:0000001b 17:0000002e 18:0000002f 19:0fea0700,1,1.0
2f0974d6,20:000003b6 21:0022536c 22:0a363e60 23:01f17f00,1,1.0
c885b066,24:01f29340 25:00368a80 26:01f28980 27:0a362ae0,1,1.0
218d512b,12:01b1cd90 13:1eeeeeee 14:0000676f 15:0fee10c4,1,1.0
17220e89,16:0000007d 17:000000e2 18:000000e3 19:0fea0700,1,1.0
e28cab87,20:000000eb 21:00226734 22:09b23610 23:01b1cca0,1,1.0
6464f662,24:01e14120 25:0036a010 26:01d7b860 27:09b5dc90,1,1.0
7b106717,28:01b1b920 29:09b23610 30:00000008 31:003b8cb0,1,1.0
145b225e,lr:0014b4f4 cr:2a404828 xer:20000002 ctr:0014b34c,1,1.0
55470969,0:0016af30 1:0feea5e0 2:1eeeeeee 3:097b2d30,1,1.0
71b4e53a,4:002890a4 5:00000000 6:0feea670 7:00000001,1,1.0
dc3bb9e3,8:ffff8002 9:00000000 10:00000001 11:097b2d3c,1,1.0
19c66536,16:09a0a578 17:0a04b7c8 18:0a047ba8 19:0a0600a8,1,1.0
097ac152,20:0a041688 21:40000000 22:003b8f38 23:0feea6d8,1,1.0
014f2933,24:00000024 25:0988d050 26:4c00080b 27:00000001,1,1.0
d7040518,28:0feea670 29:00000001 30:0000e8b0 31:097b2d30,1,1.0
6ad300fb,lr:0016af30 cr:20404882 xer:20000002 ctr:001c1554,1,1.0
eb511ff5,MACHINE CHECK <*> <*> <*> <*> iar 0x00000000 lr <*>,14482,0.8047679741878584
600efdda,ciod: Error reading message prefix on CioStream socket to <*> Connection timed out,1991,0.8483465679264424
8ef42a09,Exception Syndrome Register: <*>,4,0.9798719986289699
93daffea,r00=0x00000000 <*> r02=0x1eeeeeee <*>,19,0.9494195081359147
a6ea4199,r04=0x00009c34 r05=0x00000000 r06=0x0000a3e0 <*>,2,0.9910932175039976
a4cb7989,r08=0x00009c34 r09=0x00000000 <*> <*>,2,0.9910932175039976
cecbadb4,<*> r13=0x1eeeeeee r14=0x00000018 r15=0x00000016,2,0.9910932175039976
c272dd7a,r16=0x0b94ef60 r17=0x0aa74e90 r18=0x042d4070 r19=0x042d3f70,1,1.0
02d9b8de,<*> r21=0x00000010 r22=0x00000180 <*>,2,0.9910932175039976
8cd27463,r24=0x000c87b0 r25=0x000c8450 r26=0x00010000 r27=0x00055960,1,1.0
1eb55ce3,r28=0x0000a3e0 r29=0x000c8450 r30=0xda813f70 r31=0x00055964,1,1.0
e202bc5e,msr=0x00001000 dear=0x0001776f esr=0x00800000 fpscr=0x00000000,1,1.0
c1bdd1c7,<*> 00000000 <*> 00000000,81,0.9184245992566593
02ad8875,fpr10=0x00000004 00000004 000011a1 0fdc0000,1,1.0
2505fc4a,fpr14=0x28152d55 40315695 f206dd8f c032ba03,1,1.0
eb614490,fpr15=0x42b8bd2f c039e57f 49a050a3 c0472313,1,1.0
5d2dc0b4,fpr16=0xef07ae9f c0339d46 f4d3334d c0336cf0,1,1.0
53cad49f,fpr17=0xaed82c26 c03f1ed2 b368f5a1 4030cbea,1,1.0
1044e933,fpr18=0x9d17d9b1 c017d546 a7aba2ea 40241351,1,1.0
9263bf19,fpr19=0x62dffacb 3fe99f11 2c01fb9a c036f393,1,1.0
5831dc97,fpr20=0xd6d60406 c015af9e 66894b45 40337773,1,1.0
818f95a2,fpr21=0xa82612b6 4034f4b3 0b0773fd c0243fac,1,1.0
f6835401,fpr22=0xe77c4d52 4031c448 0930136e bfa9e110,1,1.0
7ec6a885,fpr23=0x04972653 40459160 fe877a91 c026b8ec,1,1.0
2f3db8ed,fpr24=0xe1fd22a4 4031fc2a 5c507b46 c047a376,1,1.0
db75207a,fpr25=0xd6165529 402907c2 99bd0882 c0354a91,1,1.0
7d294783,fpr26=0xf0664e56 400e19be 30f2742d 4025d58f,1,1.0
eeb38e13,fpr27=0x72f97924 c04a0154 84c3abc2 403e4042,1,1.0
2bed4731,fpr28=0x3f7283fc c028dd73 9c2f1236 bff963ea,1,1.0
e07fa135,fpr29=0x4566cf50 403eb4f0 f6b83afa 400a310e,1,1.0
b36ed6b4,fpr30=0x37b68ba1 403d017a 847b4c03 c02aa133,1,1.0
fbc63fd5,<*> <*> 00000000 00000000,65,0.9231928180185064
0768c287,mmcs_db_server has been started: ./mmcs_db_server --useDatabase BGL --dbproperties db.properties --iolog /bgl/BlueLight/logs/BGL --reconnect-blocks all --shutdown-timeout 120 --shutdown-timeout 240,18,0.9505462591373632
20aacc26,idoproxy communication failure: BGLERR_IDO_PKT_TIMEOUT connection lost to node/link/service card,2,0.9910932175039976
1f2f3cd7,ciod: In packet from node <*> <*> message still ready for node <*> <*> 00020000 00000003 00000000),2,0.9910932175039976
592818c4,r24=0x00088790 r25=0x00088430 r26=0x00010000 r27=0x00000000,1,1.0
90375a4f,r28=0x00040004 r29=0xd0000400 r30=0x00040000 r31=0x00000000,1,1.0
fcc08c51,fpr10=0x00000006 00000005 0003111b 0fdc0000,1,1.0
ecd0ef08,fpr13=0x00000000 <*> 00000000 <*>,5,0.97586697225747
f165b403,machine check interrupt <*> L2 dcache unit <*> <*> parity error,23,0.9454144817644147
7cd07fae,r04=0x00000000 <*> r06=0x0029fcac <*>,8,0.9669601897614675
d1a0fa47,r08=0x00ed4920 r09=0x00000000 r10=0x003b0000 r11=0x00ed4920,8,0.9669601897614675
f1ebb8e8,<*> r13=0x1eeeeeee r14=0x00000000 <*>,9,0.9646457533824424
93d598b8,r16=0x000000b1 r17=0x00000013 r18=0x0000006b r19=0x00ed4920,1,1.0
825f8681,r20=0x40000000 r21=0x40000000 <*> <*>,9,0.9646457533824424
77b17bd0,r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,8,0.9669601897614675
8a10e60e,r28=0x004c9870 r29=0xd0001080 r30=0x00000078 r31=0x00000000,8,0.9669601897614675
4199cff6,lr=0x0029fcac <*> <*> ctr=0x002701f8,8,0.9669601897614675
60e52f4c,msr=0x0002f900 <*> esr=0x00000000 <*>,27,0.9420282802161768
44199f22,fpr0=0x8d63692c c02280f9 00000000 40cb7f00,1,1.0
bce96dd2,fpr1=0x00000000 00000000 <*> <*>,18,0.9505462591373632
c18c1b8b,fpr2=0x00000000 00000000 <*> <*>,16,0.9529895335895813
2839f204,fpr3=0x00000000 00000000 <*> <*>,28,0.9412574352117449
ea55b1f8,<*> <*> 0ffaa000 bfd98f2f,2,0.9910932175039976
11b70a29,fpr5=0x1e29b995 40465fd1 28ec6124 3fd15277,1,1.0
956b1474,fpr6=0x56fae58a 4050ed36 798582f4 bf92e6d9,1,1.0
6c275be7,fpr7=0x6aa4f635 400c9dd0 c245a32f c070b279,1,1.0
d5d2b63e,fpr8=0xe72ef64a bf93c286 e063712e 3fc004d2,1,1.0
6b66f488,<*> <*> 00000000 c01c0000,8,0.9669601897614675
b2b3c504,<*> <*> 00000000 401c0000,8,0.9669601897614675
a2af30b0,fpr12=0x1c8919e6 c08f58dd b022b757 3fc7afbd,1,1.0
067beee4,fpr13=0x00000000 08f07178 8aa2d785 bf836735,1,1.0
a0fce1f2,fpr14=0xffffffff ffffffff <*> <*>,28,0.9412574352117449
92cd5227,fpr15=0xffffffff ffffffff <*> <*>,28,0.9412574352117449
ffa95935,fpr16=0xffffffff ffffffff <*> <*>,29,0.9405127256399122
b5925ed1,fpr17=0xffffffff ffffffff <*> <*>,30,0.9397924372251347
7e2a3682,fpr18=0xffffffff ffffffff <*> <*>,29,0.9405127256399122
8db9c79d,<*> ffffffff d6ab5368 <*>,18,0.9505462591373632
